18:13:04.757 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
18:13:04.779 |V| JetEnvironment                | :1                 | Commencing InitHost phase.
18:13:04.789 |V| EnvironmentVariablesUtil      | :1                 | Reading environment variable JET_TEMP_DIR (no PID suffix).
18:13:04.789 |V| EnvironmentVariablesUtil      | :1                 | The environment variable JET_TEMP_DIR (no PID suffix) has no value.
18:13:04.789 |V| EnvironmentVariablesUtil      | :1                 | Reading environment variable JET_TEMP_DIR_PID_00016A1C (PID-specific).
18:13:04.789 |V| EnvironmentVariablesUtil      | :1                 | The environment variable JET_TEMP_DIR_PID_00016A1C (PID-specific) has no value.
18:13:04.789 |V| EnvironmentVariablesUtil      | :1                 | No environment variables for additional packages are set.
18:13:04.814 |V| JetHostParametersCaller       | :1                 | <Measured> "Host initialization"  time=26ms
18:13:04.815 |V| JetEnvironment                | :1                 | HostInit phase completed.
18:13:04.815 |V| JetEnvironment                | :1                 | Requesting FullPartCatalogSet.
18:13:04.825 |V| DeployedPackages              | :1                 | Initiating Deployed Package discovery for bindir E:\Dev_Work\조롱이\Cyberia-Obsidian\DreamFall\Library\RiderFlow\2023.1.0.21\Backend~\bin.
18:13:04.834 |V| DeployedPackages              | :1                 | Scanning folder E:\Dev_Work\조롱이\Cyberia-Obsidian\DreamFall\Library\RiderFlow\2023.1.0.21\Backend~\bin for Deployed Packages. Picking nugets? True!
